wikidata_code_b,education
Q605194,"['Columbia University', 'University of Chile']"
Q34580,['Setagaya Gakuen  Junior High School and  High School']
Q431128,['Royal College of Music']
Q274342,['Saint Petersburg State University']
Q167444,"['Grinnell College', 'University of Dar es Salaam', 'Iowa State University']"
Q434118,"['Campion Hall', 'University of Oxford', 'Monash University', ""St Patrick's College, Ballarat"", 'Loreto College, Victoria', 'Pontifical Urbaniana University']"
Q237693,['Universidade Federal do Acre']
Q560307,"['Cairo  University', 'Leiden University']"
Q362742,['Ryerson University']
Q725247,"['Corpus Christi College', 'Memorial University of Newfoundland']"
Q291455,['Royal Academy of Dramatic Art']
Q95099,"['University of Toronto Faculty of Law', 'University of Manitoba']"
Q272416,"['Sciences Po', 'Columbia University', 'School of International and Public Affairs, Columbia University']"
Q285549,['Sciences Po']
Q2320966,['Complutense University of Madrid']
Q55932,"['SGH Warsaw School of Economics', ""St. John's University""]"
Q288146,['The University of Victoria']
Q487950,['Chelyabinsk State University']
Q923582,"['Harvard University', 'University of Chile', 'Pontifical Catholic University of Chile']"
Q57338,"['Richmond College', 'Nalanda College']"
Q171228,"['University of Ljubljana', 'University of Maribor']"
Q434374,"['Oslo Waldorf School', 'Kunstakademie Düsseldorf']"
Q609095,['Hebrew University of Jerusalem']
Q462874,"['University of Oxford', 'Hebrew University of Jerusalem']"
Q385488,['Academy of Music in Kraków']
Q535906,"['California State University, Los Angeles']"
Q930903,"['Philological Faculty of Moscow State University', 'Top Courses for Scriptwriters and Film Directors']"
Q515592,['Aleksander Zelwerowicz State Theatre Academy']
Q229606,['National and Kapodistrian University of Athens']
Q793985,['University of Mysore']
Q739820,"['McGill University Faculty of Law', 'Cornell University']"
Q112182,['University of Music and Performing Arts Vienna']
Q447694,['American Academy of Dramatic Arts']
Q834338,['Mithibai College']
Q1373377,['Sainik School']
Q166565,['Caulfield Grammar School']
Q471175,['Lund University']
Q6756617,['University of Lisbon School of Law']
Q264253,"['Lviv University', 'National University of Theatre, Film and TV in Kiev']"
Q357918,['Eötvös Loránd University']
Q337384,['University of Copenhagen']
Q2125645,['University of Vienna']
Q78610,['University of Vienna']
Q3407316,"['Panthéon-Assas University', 'National and Kapodistrian University of Athens']"
Q384784,['Netherlands Film Academy']
Q221771,"['University of Barcelona', 'Universidad de Bilbao']"
Q320624,"['Tel Aviv University', 'University of Warwick', 'Weizmann Institute of Science']"
Q57385,['General Military Academy']
Q461085,['Russian Institute of Theatre Arts']
Q526885,"['Ghent University', 'Royal Conservatory of Brussels']"
Q30942,['University of Amsterdam']
Q164281,['Massachusetts Institute of Technology']
Q348868,"[""St Anne's College""]"
Q241812,"[""Queen's College London""]"
Q1341481,['']
Q718329,"['Tel Aviv University', 'School for Advanced Studies in the Social Sciences', 'University of Paris (1896-1968)']"
Q352101,['The Southport School']
Q191311,"[""St. Xavier's College"", 'University of Calcutta', 'Indian Institute of Social Welfare and Business Management']"
Q719134,['National Theatre School of Canada']
Q558744,['Beijing No.4 High School']
Q217358,['University of Nebraska–Lincoln']
Q528907,"['Australian National University', 'University of New South Wales Law School']"
Q62551,['Moscow State Automobile and Road University of Technology']
Q335397,['University of Oregon']
Q356383,"['Sydney Boys High School', 'University of Queensland']"
Q309814,"['University of Edinburgh', 'University of Queensland']"
Q325741,['Christ Church']
Q109582,"['London School of Economics and Political Science', 'University of Essex']"
Q354897,"['Stanford University', 'University of Helsinki', 'Stanford Graduate School of Business']"
Q894948,"['National Polytechnic School', 'Télécom Paris']"
Q560930,['University of Helsinki']
Q238290,['University of Music and Performing Arts Vienna']
Q219569,['Tel Aviv University']
Q314116,"['Gagarin Air Force Academy', 'Military Academy of the General Staff of the Armed Forces of Russia', 'Barnaul Military Aviation High School', 'Russian Academy of State Service']"
Q703330,"['Massachusetts Institute of Technology', 'Federal University of Rio de Janeiro']"
Q236233,"['Moscow State University, Faculty of Law']"
Q706272,"['National University of Colombia', 'Pontifical Xavierian University']"
Q184810,"['Corvinus University of Budapest', 'University of Physical Education']"
Q326,['University of Chile']
Q225193,['South Russian State Technical University']
Q263552,['École pratique des hautes études']
Q736858,"['University of Lisbon', 'Technical University of Lisbon', 'Instituto Superior Técnico']"
Q313300,"['National University of Singapore', 'Williams College']"
Q130786,['']
Q32024,['Krasnoyarsk State Technical University']
Q151796,['Bar-Ilan University']
Q2368352,['Russian Institute of Theatre Arts']
Q465183,['International Writing Program']
Q233205,"['Hebrew University of Jerusalem', 'Hadassah Medical Center', 'Technion – Israel Institute of Technology']"
Q238941,['Royal Irish Academy of Music']
Q1262052,"['Indiana State University', 'Indiana University']"
Q380695,['Waseda University']
Q367589,['University of Auckland']
Q310263,"[""Queen's University Belfast""]"
Q548733,"['Millfield', 'Royal Military College']"
Q311229,"['University of Deusto', 'John F. Kennedy School of Government', 'University of Paris (1896-1968)']"
Q241546,"['National Film School of Denmark', 'Ingrid Jespersens Gymnasieskole']"
Q162740,['University of Belgrade Faculty of Law']
Q3259614,['University of Groningen']
Q6832227,"[""King's College London"", 'Peterhouse']"
Q366242,"['Film and Television Institute of India', 'Gandhigram Rural Institute']"
Q738544,['Nihon University']
Q380221,"['Trinity College', 'University of Madras']"
Q709244,['University of Guayaquil']
Q144048,['Technical University of Madrid']
Q267796,['Vaganova Academy of Russian Ballet']
Q57327,['Royal Military Academy Sandhurst']
Q57521,['Pantheon-Sorbonne University']
Q57366,['Tajik National University']
Q347691,['Harvard College']
Q469550,['Boris Shchukin Theatre Institute']
Q125354,['Aleksander Zelwerowicz State Theatre Academy']
Q182367,"['Instituto Superior de Engenharia de Coimbra', 'Sciences Po', 'University of Lisbon', 'Technical University of Lisbon']"
Q3123705,['Narsee Monjee College of Commerce and Economics']
Q952160,"['Complutense University of Madrid', 'University of Music and Performing Arts Vienna']"
Q439168,['Colegio La Salle Bonanova']
Q381254,['University of Tehran']
Q260617,"['University of Cape Town', 'Michaelis School of Fine Art']"
Q93820,['Hochschule für Musik und Theater München']
Q92749,"['Ghent University', 'University of Michigan']"
Q91023,"['Helmholtz-Gymnasium Bonn', 'University of Bonn', 'University of Florence', 'Ludwig Maximilian University of Munich', 'University of Vienna']"
Q1325374,['Nihon University']
Q560986,"['University of Chicago', 'University of Mumbai', 'Brandeis University']"
Q1344415,['Kanto Gakuin University']
Q29110,"['Dartmouth College', 'University of Helsinki']"
Q366255,['University of Lausanne']
Q730045,['The Doon School']
Q569063,"['Harvard Law School', 'Federal University of Rio de Janeiro']"
Q353690,['Cairo  University']
Q348180,['Henan University']
Q2721855,"[""Maharaja's College"", 'Government Law College, Ernakulam']"
Q1357018,"['Humboldt University of Berlin', 'Deutsche Film- und Fernsehakademie Berlin']"
Q713514,['Swedish National Academy of Mime and Acting']
Q614296,['University of Barcelona']
Q289350,"['Harvard University', 'Massachusetts Institute of Technology', 'MIT School of Architecture and Planning']"
Q188978,"['National and Kapodistrian University of Athens', 'The Fletcher School of Law and Diplomacy', 'Tufts University']"
Q107067,['Kurukshetra University']
Q207432,"['Sciences Po', 'Sciences Po Aix']"
Q1358652,['National Autonomous University of Nicaragua']
Q184411,"['University of Southern California', ""St. Xavier's College, Mumbai""]"
Q582603,['Stockholm University']
Q432712,['Kenya Utalii College']
Q680728,"['Leiden University', 'Nihon University']"
Q265996,['Aleksander Zelwerowicz State Theatre Academy']
Q188296,['Saint Petersburg State University of Telecommunications']
Q1367078,['University of Madrid']
Q323344,"['Panjab University', 'University of Essex']"
Q115630,"['University of California, Berkeley', 'Harvard University', 'Institute for Advanced Study Berlin', 'Heidelberg University']"
Q206215,['Kyoto University']
Q222831,"['London School of Economics and Political Science', ""Peoples' Friendship University of Russia""]"
Q57530,['Turkmenistan State Medical University']
Q220834,['Ohio University']
Q458787,['Alfred E. Smith Career and Technical Education High School']
Q489893,"['Saint Petersburg State University of Information Technologies, Mechanics and Optics']"
Q2475653,['Film and Television Institute of India']
Q719434,['Complutense University of Madrid']
Q380267,"['Russian State University of Physical Education, Sport, Youth and Tourism']"
Q779875,"['University of Barcelona', 'Autonomous University of Barcelona']"
Q218958,['Franz Liszt Academy of Music']
Q381726,['Sibelius Academy']
Q41585344,"['University of Geneva', 'University of Basel', 'University of Lausanne', 'École polytechnique fédérale de Lausanne']"
Q4790366,"['Technion – Israel Institute of Technology', 'Weizmann Institute of Science']"
Q549233,['University of Hong Kong']
Q237416,"['International Writing Program', 'University of Zagreb']"
Q328776,"['Saint Joseph University', 'Collège Notre Dame de Jamhour']"
Q381104,['University of Helsinki']
Q920963,"['Auckland Grammar School', 'University of Auckland']"
Q450243,"['Syracuse University', 'Middlebury College', 'Phillips Academy']"
Q1138332,['Meiji University']
Q110126,['Istanbul University']
Q472114,['Moscow Conservatory']
Q273696,"['Slade School of Fine Art', 'Byam Shaw School of Art']"
Q357946,['International School of Geneva']
Q465018,"[""Bishop Cotton Girls' School""]"
Q705423,['University of Belgrade']
Q125970,['Osaka Prefecture University']
Q267471,['Tama Art University']
Q285833,"['Piarist Gymnasium of Budapest', 'Pázmány Péter Catholic University', '', 'Central seminary (Budapest)', 'Pontifical Lateran University', '']"
Q10819807,['University of Economics in Bratislava']
Q540764,['Delft University of Technology']
Q272163,['University of the Andes']
Q10296812,"['San Francisco State University', 'Josef Korbel School of International Studies']"
Q2365826,['Moscow Art Theatre School']
Q612279,['Prince Edward School']
Q305523,"['Institut national des langues et civilisations orientales', 'Wako University']"
Q294618,"['University of Seoul', 'University of Liberia']"
Q430204,['Sciences Po']
Q55930,['Adam Mickiewicz University in Poznań']
Q964396,['University College Dublin']
Q229517,['University of Helsinki']
Q463501,"['Moscow State Linguistic University', 'Moscow State Regional University']"
Q558440,['Royal Conservatory of The Hague']
Q365427,['Pontifical Xavierian University']
Q384863,['Keio University']
Q172753,['Xavier College']
Q468626,['Saint Petersburg Conservatory']
Q1607373,['Film and Television Institute of India']
Q374803,"['Hebrew University of Jerusalem', 'University of Cambridge']"
Q450630,['Stockholm University']
Q728660,"['La Trobe University', 'University of New South Wales', 'Monash University']"
Q447776,"['Bordeaux Montaigne University', 'School for Advanced Studies in the Social Sciences']"
Q32452,"['The Doon School', 'University of Delhi', 'London Academy of Music and Dramatic Art']"
Q307613,"['Damascus University', 'Al-Azhar University']"
Q612949,"['Yerevan State University', 'Faculty of Oriental Studies of the St. Petersburg University']"
Q2227698,"['Moscow Architectural Institute', 'Moscow school number 19']"
Q368732,"['Bar-Ilan University', 'Tel Aviv University']"
Q231516,['Rostov State Pedagogical University']
Q614869,"['Logos University', 'National University of Distance Education']"
Q930462,['Technological University of Pereira']
Q505940,"['Australian Film, Television and Radio School']"
Q727416,['Complutense University of Madrid']
Q352975,['University of Amsterdam']
Q299968,['University of Arts in Belgrade']
Q291293,['National Institute of Dramatic Art']
Q442656,['Galatasaray High School']
Q2064734,['Yıldız Technical University']
Q520747,['University of Television and Film Munich']
Q258753,['University of Oklahoma']
Q153778,['Juilliard School']
Q2015324,"['Aichi Prefectural University of Fine Arts and Music', 'Kunstakademie Düsseldorf']"
Q534080,"['University of Warsaw', 'Yale University']"
Q15023,"['University of the West of England, Bristol', 'Hong Kong Polytechnic University', ""King's College""]"
Q10304982,['Academia Militar das Agulhas Negras']
Q11538917,"['Saitama University', 'University of Tokyo']"
Q347695,['Uppsala University']
Q983249,['University of Melbourne']
Q468043,['École normale supérieure']
Q211097,"['Norwegian School of Economics', 'Tepper School of Business']"
Q122285,"['University of Bern', 'University of Geneva']"
Q917318,"['Meiji Gakuin University', 'Meiji University']"
Q452371,"['Maxim Gorky Literature Institute', 'Ukrainian Academy of Printing']"
Q57350,['Institut aéronautique et école de pilotage Amaury de la Grange']
Q331707,"['Ain Shams University', 'Ankara Üniversitesi. Fen Fakültesi', 'Al-Azhar University']"
Q494835,['National Film School in Łódź']
Q459998,"['Keio University', 'Nihon University']"
Q104705,"['Barewa College', 'Ahmadu Bello University']"
Q2657585,"['London School of Economics and Political Science', 'Johns Hopkins University']"
Q261703,"['Cairo  University', 'Kwansei Gakuin University', 'The American University in Cairo']"
Q1396516,['Escola de la Llotja']
Q532645,['Beijing Film Academy']
Q313171,['Eugeniusz Piasecki Academy of Physical Education in Poznan']
Q250041,"['University of Canterbury', 'Papanui High School']"
Q121778,"['Heilongjiang University', 'Brandeis University', 'Shandong University']"
Q400837,"['Massachusetts Institute of Technology', 'University of Chicago']"
Q241771,"[""Aoyama Gakuin Women's Junior College""]"
Q51008,"['University of Ghana', 'Achimota School', 'School of Oriental and African Studies', 'London School of Economics and Political Science']"
Q57772,['Commercial College of Iceland']
Q15024,"['University of Hong Kong', 'John F. Kennedy School of Government', 'Harvard University']"
Q113628,['Institut des hautes études cinématographiques']
Q729094,"['London School of Economics and Political Science', 'Hebrew University of Jerusalem']"
Q472728,['University of Edinburgh']
Q908305,"['National University of Córdoba', 'Harvard University']"
Q2426085,['London Academy of Music and Dramatic Art']
Q155004,"['Royal Military Academy', 'Stanford University', 'Trinity College']"
Q470843,['Royal Academy of Fine Arts']
Q960311,['Adam Mickiewicz University in Poznań']
Q1252398,['University of Zimbabwe']
Q285908,['York University']
Q168039,"['Ghent University', 'Royal Conservatory of Ghent']"
Q1683061,"['Faculty of Philosophy and Sociology, University of Warsaw']"
Q659027,"['University of California, Berkeley', 'University of Chile']"
Q271966,['University of Bucharest']
Q237615,['Thornhill College']
Q715461,['Universidad Iberoamericana']
Q310886,"['Sciences Po', ""École Nationale de la France d'Outre-Mer"", ""Università della Valle d'Aosta""]"
Q185272,['University College Dublin']
Q504137,['M.V. Frunze Military Academy']
Q250834,['Rafael Landívar University']
Q951018,"['University of California, Los Angeles', 'New York University Tisch School of the Arts']"
Q697200,['Academy of Fine Arts Vienna']
Q704022,"['Universidad Externado de Colombia', 'University of Salamanca', 'Université catholique de Louvain', 'High School of Public Administration of Colombia. (ESAP)', 'Pontifical Xavierian University']"
Q748582,['Tama Art University']
Q368947,"['Saint Petersburg Mining University', 'Saint Petersburg State Polytechnical University', 'Russian Academy of State Service', 'Faculty of Law, Saint Petersburg State University']"
Q382901,['Berklee College of Music']
Q317797,['Kabul University']
Q464862,"['Ludwig Maximilian University of Munich', 'National and Kapodistrian University of Athens']"
Q44111,['Technion – Israel Institute of Technology']
Q3312283,"[""St Peter's College"", 'University of Adelaide', 'University College']"
Q467960,"[""St. Xavier's College, Mumbai"", 'University of Mumbai']"
Q209611,['University of Oslo']
Q268575,['Moscow Conservatory']
Q334835,"['University of Paris (1896-1968)', 'University of Fribourg']"
Q1288359,"['Pratt Institute', 'New York University', 'En los muelles de la cama']"
Q351738,['Faculty of Law (University of the Basque Country)']
Q150080,"['Moscow State Technological University', 'All-Russian Academy of Foreign Trade']"
Q237782,['Ss. Cyril and Methodius University of Skopje']
Q2038656,['Delhi Public School Society']
Q369561,"['MSU Faculty of Mechanics and Mathematics', 'University of Kharkiv']"
Q1140743,['Universidade Federal da Bahia']
Q92600,['Moscow Aviation Institute']
Q1323453,"[""Fuji Women's University""]"
Q248059,['TED Ankara College Foundation Schools']
Q254385,['Anglican Church Grammar School']
Q316013,['Tokyo Institute of Technology']
Q1387048,"['Surrey Institute of Art & Design, University College', ""Écoles d'art de Genève""]"
Q311796,"['University of Geneva', 'Institut Le Rosey']"
Q458709,['La Sapienza University of Rome']
Q57360,['Royal Military Academy Sandhurst']
Q333415,['Indian Military Academy']
Q275604,"['Vrije Universiteit Brussel', 'Free University of Brussels']"
Q467415,['Kyushu Sangyo University']
Q181832,['Hebrew University of Jerusalem']
Q1351575,['Theatre Academy Helsinki']
Q82556,['Technical University of Denmark']
Q613051,"['National Polytechnic University of Armenia', 'Moscow State University']"
Q188244,['Potchefstroom University for Christian Higher Education']
Q92639,"['Princeton University', 'National Technical University of Athens']"
